x,y,label
9.087411340752656,-9.398824782825171,2
5.082983940769507,-8.448189622521417,2
8.619174210250547,6.317700662459387,1
-9.197569065641742,6.088665696141334,0
-8.135478145523544,4.588265872698177,0
4.540802575959595,-7.060467475125459,2
6.587163642857218,5.762485026370984,1
-9.064099642505536,4.605732421366195,0
8.503410655331438,6.502606429428528,1
8.483304398775442,6.180371895346355,1
8.595528158956366,-7.820054846530541,2
8.53539465438969,7.37021769766965,1
-8.151953749003358,4.3781682642775825,0
-8.312581710619142,5.215522614408401,0
7.339012882609654,-9.224138039060254,2
-10.333264777127367,4.885965362565882,0
8.048550018592714,7.082045231373746,1
-9.603100239317923,4.392330470900606,0
6.382109885295325,-7.707444774959957,2
7.498488740217054,5.609083902816521,1
-7.902752588397959,4.1297551921981,0
8.24785001198104,4.899468655894978,1
-9.090837759308188,2.586220833067982,0
6.495807721572324,-7.289418950708675,2
-11.537151502464841,5.762211248550645,0
8.588876106804804,6.463392215383956,1
7.814202288528607,5.442088036693318,1
6.8397080051508885,7.266056730534736,1
8.736961602222575,4.785882638793918,1
-9.353711252775085,6.292517536054415,0
8.058961461567002,6.485932918290146,1
-8.704639718698079,5.209193877880988,0
7.446460945585876,-6.31392057165565,2
-9.993684043072799,3.033354798057881,0
9.265965098367221,6.432047020121208,1
6.817795112071568,6.595056179675808,1
7.054089847069135,-7.839939293875575,2
-8.685012998821152,5.718321618600647,0
7.872263719182055,-8.70998976837275,2
8.842368771540123,5.1329986331656166,1
5.673994257124302,-6.552597656960744,2
7.58823013428036,-10.178196553298564,2
-7.007995961433698,2.857109991475941,0
6.532385670122582,-7.986242542120436,2
9.031414792695204,6.823297192034932,1
-9.385939517337455,5.685575473632884,0
7.898054245616846,6.002272924529833,1
9.969076855291629,5.009929786648663,1
6.713394770492345,7.439161126359626,1
-7.625611717967312,6.095207425727582,0
9.23667095204856,7.177603311584057,1
-8.242716320456621,4.708660253487572,0
9.402378927123422,6.129609626168133,1
-10.248763796248397,5.059676793145059,0
-9.399847546171767,3.034955545045741,0
-8.51115990228004,4.830588214354644,0
8.910381678772232,5.065373896915732,1
-10.361446558901845,5.33877417409623,0
8.666312585350356,6.906349687352248,1
6.6041453141821655,-8.073808957158985,2
6.43990886722636,-9.690937355416356,2
9.081523854367262,6.918068227272952,1
-10.629307541385916,3.973495995825763,0
6.673168512359949,-10.198693837223118,2
6.246383535441499,-8.379987533534345,2
-9.599956952365025,3.988310746295127,0
8.511842005082022,6.510344303531411,1
-10.799863647056418,7.068360957379404,0
5.751554621546375,-8.002096609661308,2
-8.000693190023535,5.602017299264624,0
5.568216543498174,-8.490124770499206,2
6.158620079891062,-8.980767096656542,2
8.993727293800614,6.947814138035502,1
-10.186361945981865,2.8751345957425323,0
-10.702386297444434,4.74949243928381,0
7.050537119670443,-10.094996757708508,2
6.744707050968713,-10.171244783580237,2
9.113832074988023,4.978160955705703,1
9.927746120991594,5.5504352507300165,1
5.109889999544786,-8.309321715905888,2
7.270269568452118,-5.545565345406434,2
6.605591128594549,-9.541113248215225,2
-10.037389230349074,5.498594067269289,0
6.913902408785611,-7.770149439504952,2
8.581804429669958,6.75499479240641,1
9.479633173107803,6.648543668091385,1
8.016170559879484,7.0788431544261226,1
5.110959557886482,-7.943542034304817,2
7.635260918691915,-7.266714135747941,2
8.48663625588226,6.341178955531772,1
5.334476075348156,-10.21781085133287,2
7.878471257265218,3.9025236932503042,1
5.219012206797304,-6.774704542926698,2
8.25577836469206,7.893703186959044,1
-9.359452393424593,4.310820497251939,0
7.833300996017655,7.195961981013212,1
7.176068667495416,-9.490458936718458,2
-9.264289963905128,4.158462666435517,0
9.694194190991471,6.56448685655898,1
7.911821984954626,7.376831951612302,1
7.933489553549694,-7.682401129002116,2
6.588013418495193,-8.230475046677824,2
8.09569857587338,7.751040146231018,1
7.8294733266745835,-7.492265396677666,2
-9.553469367611092,3.8516281918875186,0
7.129903230612163,-7.94761786706469,2
8.321297262617248,6.59166165229344,1
5.676707905960173,-9.291349331391801,2
8.126058790562134,6.413589454221296,1
5.443013182702445,-8.446091040767076,2
6.773556166027467,-8.969697893114411,2
7.1451520639616515,-8.270486948719821,2
9.552352785515865,4.363161336385902,1
9.656423174401151,4.671243769443759,1
7.173115028833029,4.704909697495883,1
7.333875617090452,7.188597606879934,1
8.102040715386906,-7.773465357630932,2
-9.498925892311306,3.5820330103565943,0
6.505233978009553,-6.530313514082529,2
-10.169661444037455,4.85098758463403,0
-10.040602052923907,5.905856376371439,0
6.349588142208103,-8.30424712345899,2
-8.961671432507993,5.89970497748021,0
8.373094564561027,-9.879273219536095,2
6.924100846257743,-7.440777792842239,2
-8.44294618407259,5.322914390278791,0
5.0058937033661595,-8.409960923075788,2
-8.674703190606893,4.214511756790061,0
-9.796857626460453,5.710007000870944,0
6.897148332214477,7.054017004405516,1
-8.820247384841807,5.041887891857017,0
8.034115859466818,6.053271410915933,1
8.027510264135318,4.315133937000361,1
7.402635680948229,7.424180764721058,1
8.607000918960871,3.669509925137048,1
6.783637818466965,-8.440778498309134,2
-8.421660876957786,5.641104285379449,0
9.60425116582031,5.086007403666894,1
7.632990725780103,-9.185533805847522,2
-7.506619906949339,5.355405108673191,0
-9.85486238324878,4.282643056852887,0
5.819259949777015,-8.551008061421184,2
7.972776396057512,-8.941679163794607,2
9.17492299718055,5.304898385261058,1
10.288948476534664,6.144533026606056,1
7.67480782526372,5.493096790086833,1
9.621638991876818,7.16823020013941,1
-8.667309264043707,3.922172888172715,0
6.52269608830028,-8.664091209678393,2
8.135445875378274,6.921301081925785,1
6.595928790651307,-7.417560698322995,2
7.719775320867426,-8.874119104070452,2
8.951842364195384,6.983997110477139,1
9.235513530189678,6.181925152508878,1
7.809135759111446,-9.240264072849607,2
-10.671964645144236,5.682751661077593,0
8.564644611608832,6.323769207673484,1
9.087486826239417,4.434584513500828,1
8.50737944017596,5.285226031250826,1
8.58632727431636,-9.330048915579404,2
-10.101548944253489,5.369942259072611,0
9.51088820409135,6.298283908015685,1
-9.489759046591585,5.143637217269776,0
-11.185393325333843,5.908438184953265,0
6.846727843677583,-7.449334094344797,2
8.143261772051595,-8.138604091750434,2
7.7668632721507285,6.402205447652132,1
7.0471410872641,-8.540852538812787,2
8.2869430448943,5.311822810803977,1
7.956517301054911,6.991028972018383,1
8.868182522327398,-7.768842230535985,2
7.959460879586331,-8.597177912486561,2
7.83942035622073,-9.69689118584442,2
-9.196037313268478,5.924254276056252,0
8.101248540353174,6.025849719075855,1
7.892342431846754,-8.355003302259618,2
6.936743552632558,-8.11522598557188,2
8.409531715466985,5.467943523007275,1
7.430305213935631,-8.622816984654033,2
9.027473065766689,5.635104654010545,1
-8.594534915513734,3.745259936360954,0
10.062955272472006,5.0851658396282735,1
7.623325060315916,-8.143053423900158,2
7.073069955299729,6.230016068442296,1
6.741156361344363,-7.93633700479369,2
5.567399320528114,-8.908644406040462,2
10.133110018384361,5.360416536919749,1
-8.524806423653576,6.047142085756397,0
-10.216119065732556,5.789870413778548,0
-9.126836128507719,4.45462117524619,0
10.64140865953453,6.885715804368452,1
8.042979229019764,5.941991225131962,1
9.736669240546034,6.5673990232964785,1
8.48447916786619,5.238533387836497,1
-7.501136358479594,3.776967773423886,0
-8.909142784758634,4.945509796601913,0
6.020602660288098,-7.79311007421076,2
-9.4088141433406,5.70165884209223,0
7.9312343654206225,-9.288364391288914,2
7.010071856230825,-9.259912166961664,2
6.940405917649913,-9.387437984143546,2
7.970882681910685,-8.741240717519323,2
-8.602553682410676,4.498178140140799,0
9.197144962222055,6.579948896754472,1
7.907032494327464,-9.23131082938815,2
9.410177168352517,7.873512420704984,1
-8.990048097801854,5.598698444189274,0
8.688907707739212,5.087181520934415,1
7.765849632310476,-9.041173698223686,2
7.733199753569506,6.643295107078247,1
7.87469262482532,6.5414549717884745,1
10.222520067241184,8.446094380936222,1
-9.64463811651308,5.407157680835214,0
7.581604513856556,6.059037032672082,1
8.123023739013622,4.735482148626204,1
8.926681484485394,5.322277574251624,1
-9.872220709073568,4.245229194110209,0
7.829103376078621,-7.154718690675123,2
-10.421865193299393,5.484852621992354,0
5.979868954498375,-8.731781861707692,2
7.2945938661754335,-9.498673709737488,2
9.337587866266292,5.340661143999885,1
7.5767299983547,-8.410175575764443,2
-10.223470413596644,5.766282609174968,0
8.157338972870425,-8.2782402294703,2
9.009317836932333,-7.375025919717322,2
-8.340598672076688,4.321732259432071,0
-9.001118193698236,4.704796343656345,0
7.737086849771674,-8.875444414082812,2
-8.063689568292503,5.550578030014226,0
5.441903627568609,-7.327374178316638,2
-9.674066716998558,6.893603773738786,0
-10.222788644851724,5.151465544666756,0
7.6149809874102585,-8.57496345977684,2
-8.768359096984236,4.249739866550686,0
8.736885842731903,5.627019870052807,1
-12.303405033408733,4.747925116995558,0
7.6867787625857655,-7.652612264535572,2
7.01705317875084,-8.603293887318461,2
8.93029549288824,-8.396212759610563,2
7.134274915031322,-9.69736062201042,2
7.235940053812508,-8.907822804279608,2
8.370601118482627,-8.125704131932487,2
-9.956853396709564,4.560918728992469,0
8.781679743761371,6.5981452100118725,1
6.798390441210508,-7.704745042649189,2
7.711956802572428,6.58670792714428,1
-7.202556384277019,4.706776471493511,0
-7.46443867770412,4.477314593502935,0
9.327250502583645,6.59773209711866,1
6.049783146214846,-8.163783799631442,2
8.96673250962071,4.464833555064174,1
9.146598359963283,-7.2921810514401875,2
-7.452636119628139,6.141467664938059,0
7.554778016176973,-7.891755171434621,2
-9.136775273577582,5.357277273622279,0
-8.100566471008626,5.235886829465312,0
-9.8314073479928,5.976494793581909,0
-9.170180459712498,5.516675497157589,0
-8.967973445123835,3.4272369223402253,0
6.790522370756274,-9.032935976136125,2
8.618322438049018,7.528509755181387,1
10.197816220891234,6.457954414601122,1
6.579926150903811,-7.193470639630358,2
6.720760340581718,-8.699397258061467,2
8.803639692699848,7.13772263669078,1
-9.95679811628773,4.4397154258431,0
8.667312630357584,7.758759010687429,1
8.088103594788778,4.936766845656024,1
7.948431216112332,-9.593917967020088,2
-9.063732852585336,4.634224867734427,0
-9.465832532371563,6.1528446367046135,0
6.661960003637668,-8.042355778682625,2
9.33805852912062,4.729175422024943,1
7.231295865941897,7.5650104339902375,1
-8.824832048987524,5.2398741731435186,0
4.4008208031628975,-8.363883843843563,2
6.945068732929343,-7.7912695439788475,2
-10.73838825546041,5.7720780239064515,0
-8.744623042745902,6.3043869169504685,0
8.364034422267864,-8.387839053128143,2
5.806968883363135,-7.813836471052985,2
8.43134141411074,6.767751213283135,1
-9.146050877832685,3.297437526713927,0
8.179952779982314,7.571818546748418,1
8.713420724277078,-9.429208005621074,2
7.0064910840212145,-8.969786839057473,2
7.369148320319525,7.097732972855625,1
9.392771664952301,7.760635301059601,1
-10.732442888260987,6.321637052712009,0
-8.4173941250393,4.7456818059529695,0
7.512208003004477,-10.65509013835575,2
-9.322602926919002,4.42939525625127,0
7.214176144889679,-7.4072639294241425,2
-8.907494899706165,4.649340014016328,0
7.290928229070779,-6.281225824345988,2
5.768384386442307,-6.673101060391473,2
6.252795685506413,5.347101510832238,1
8.68469738707344,5.162433461353694,1
6.018127988434398,-7.9508520579329724,2
10.520093212760896,7.318272437680102,1
5.962312832002758,-11.317029957384719,2
-10.122919503779228,3.6073033465502164,0
6.427933016766447,5.54620642427128,1
-11.993788105312703,4.729272538566183,0
8.144223233038945,-7.7320675235077205,2
-9.397082598550618,4.282101381349169,0
-11.30402075718634,4.927381060154209,0
7.703562420599427,6.160509555615983,1
-10.692507544457667,4.926923038892728,0
9.149558004349773,5.879039945474459,1
-9.245880131502863,3.900201563659763,0
5.466581124584934,-7.1710556528715905,2
6.841852968709236,-6.665204227864601,2
8.933824834445641,6.274483209534459,1
5.4115054379891205,-8.607081765177243,2
6.9955603361121765,-9.062366446572993,2
-9.025142608276463,3.2855421467133663,0
8.633782445012931,-8.19934882991651,2
6.048677007045033,-8.570968810375003,2
-10.951085731832817,5.870329838839186,0
-9.03561702922978,4.822762064973845,0
-9.589500269053532,5.477798870483886,0
10.17499288592918,6.222400085704742,1
8.63349795485323,6.888973179146177,1
-10.719812045442113,2.0222082905534022,0
7.464581756794531,-9.591677314253577,2
10.329093231112077,5.485050551603222,1
-8.72826665223045,5.064730391688148,0
5.561726150700093,-7.135463317495369,2
8.060584500104135,6.362249086062038,1
8.092894484250484,-10.304450242901307,2
-10.135968628493847,4.427638082279621,0
7.95383914520469,6.548438816623203,1
-11.446018765657328,3.9724701964974516,0
10.27796119573865,5.24913013793009,1
8.481274522323913,5.653753993391595,1
9.722644214718041,3.957248500252331,1
7.979864406399621,-8.32257978739324,2
6.995019970547573,-7.1703691403929275,2
8.13084216352927,5.5273228551422315,1
11.789291705628344,5.29715031135503,1
6.03646825491609,-9.546435543150636,2
6.137729724287383,-8.363493455651561,2
9.355778064800111,6.589283655465024,1
-8.695078115427858,3.723131678571204,0
8.091719390618607,-7.907989968652556,2
7.761304579911786,-9.727668338326817,2
8.096789431599147,6.289690269723434,1
8.073309398516106,-9.510798869315892,2
-8.08754863997737,4.443619715194605,0
8.172428042360977,7.372508837929722,1
-9.3678233995661,3.6705836463631405,0
6.362130262688066,-9.127419378734508,2
6.694262340314096,-7.739340216218879,2
5.897914914780012,-9.325165447461925,2
8.30819109327598,-7.430595227650902,2
-9.272723814621138,3.18183579511561,0
-7.842482883546082,6.876001212912997,0
8.877621564607287,6.467039859331748,1
-9.175609942526606,5.179749395096632,0
-10.603620479415934,5.8938102395142105,0
-9.74185580384482,4.875911413733396,0
-8.139094376017098,4.26170348569877,0
8.0773901847036,7.52928355108904,1
6.175927961146826,-7.5155939902742634,2
-9.891114366238165,5.289100475531953,0
8.074034381379368,6.966408524303991,1
-12.30292186828999,4.46302601898356,0
8.355543211387998,6.586521507440009,1
8.57383097441465,-7.315691387611142,2
-9.042630438529889,5.271400899446525,0
-9.683324509012186,3.4576471180896036,0
-9.57966245680595,3.889025456633818,0
-8.000759138098136,4.117015818377311,0
5.287647389048674,-7.680386218041256,2
6.984520215597108,-9.629629894430312,2
7.428134052644269,7.230061572530954,1
7.361858705187091,-8.272668578439207,2
6.228097430388193,-8.386013697331563,2
9.215219060928517,6.099674372108284,1
-9.873505739909856,4.896885306258415,0
6.85190813173696,-8.70123184161288,2
8.725212374994129,6.798541361894251,1
8.740862744627982,5.88986555344688,1
7.032555543025565,-8.570774971897768,2
5.402697310038706,-8.700342975934047,2
8.669831113920267,5.0658066870399425,1
8.449833253114587,4.854193430011305,1
-8.84370750482375,6.036252839276248,0
6.689678485082126,-8.752983796609271,2
8.167032213673783,-7.148037745840383,2
-9.873913598177856,4.307366941712463,0
6.618101465148587,-8.975596090963526,2
-10.955919153944675,4.700679520268875,0
-7.876030306241079,8.134196517522696,0
6.755800618958272,-9.37976685594911,2
9.182738902743292,7.161837214969534,1
8.865311473946306,6.301122415825444,1
-9.529501082506227,5.321838568634161,0
-9.598371987707182,5.004278045684639,0
-9.747885317784021,5.10660461336269,0
-10.40357871750096,4.0099834898267135,0
-8.389193281488758,4.565835409605178,0
7.219671952205438,6.399857293132782,1
8.173198742649108,-7.704126298187353,2
-9.799313996746022,3.333872699500253,0
8.965990976365301,7.020174152549264,1
9.62827568128632,5.561260353854812,1
8.266738797968975,6.449713690309355,1
9.115391782443506,5.009572168413682,1
6.436047733671188,-9.760440576545758,2
6.383900467857951,-7.645748610948707,2
6.750195833075223,-7.818834655715555,2
-9.733763863100272,4.574394027105201,0
10.94851811637918,6.205750627617654,1
-8.631501057916925,5.927211103229217,0
7.6357558027536125,-10.316624313389797,2
5.909889506053244,-7.1434955619155325,2
-7.086850464808154,4.5967627881832716,0
-9.16240104874068,4.512741617703511,0
-8.637406719261191,5.734191010480007,0
9.344951878106258,-7.474843001454328,2
7.215163078396031,-8.238711713500582,2
-8.969545421340534,3.6848945463075884,0
-9.157985836579222,5.356807467603717,0
-8.834265526381511,2.8338900241593024,0
-9.510319172760347,5.561494547313873,0
-7.950696338832543,4.990560448471953,0
7.921601294870354,6.6544978261361205,1
8.593520801781441,5.789090691407033,1
-9.046851132766749,5.043137810582166,0
-8.986140732017514,4.618685684577758,0
-9.25033533458741,4.761497104546223,0
7.560531194989263,-9.383591062547024,2
-9.644789251120056,4.988533819116124,0
-9.481220965052422,4.166884398939464,0
-8.929860229892702,5.642778758707944,0
-10.3159063103176,4.127477662865979,0
7.524194805948616,-7.312591407722534,2
-10.577171378089183,6.076692118533308,0
7.03544622480807,-8.47015599213465,2
8.437366470106902,-7.844035257180836,2
6.744358064649972,-8.411672524300824,2
10.375281140659936,6.253165025396326,1
7.6106074137824145,-9.19053985131606,2
7.352189820501559,7.233715158863165,1
6.827461892793332,-7.542807473565283,2
7.648689392450647,7.304900004660191,1
8.953637157100136,5.7088223950927794,1
-8.336048754368967,4.0397000415941635,0
8.490918969515134,6.3957893793754845,1
8.35786071910407,5.874441966117363,1
-9.509422061170957,4.6059550781592655,0
9.035929378163146,8.472047070768319,1
6.225385936383699,-8.306572518328306,2
7.027659707357198,-7.465845123496646,2
7.568517555646697,-8.829619750410671,2
7.773433059447145,-7.48430098822473,2
8.882701708205717,5.369269071312742,1
-8.335497309421896,2.5881482947625374,0
-10.649303877758193,4.246941751117021,0
8.517331955886975,4.823962518736925,1
9.245990195642486,5.67744143332873,1
8.634323021252486,5.336693407738817,1
-9.968866213254204,5.717368007725673,0
6.090462145514303,-9.056488792276555,2
7.374595110358114,5.069627191410853,1
6.8394680530572565,-7.552450482436294,2
-10.130929737474494,4.579294254205805,0
-10.624374018721673,4.159523742866598,0
8.573446060739155,7.832778251799286,1
-10.155955767089065,5.486730056417504,0
-10.405028535901494,7.142523966927126,0
9.645388718639108,4.563546929404319,1
8.69950989451829,5.403397721345666,1
-9.918593360563921,4.647927238082609,0
-9.467869192896284,3.3772160977655754,0
-7.4846581128448175,5.293343147281638,0
7.93317087636915,-7.039514679606468,2
9.48798228575084,7.297151431321412,1
6.741489713645855,-8.113377262266393,2
8.322081605467288,-6.75834292413352,2
-8.320228122615543,4.8798592022098175,0
7.57254901294504,-7.676904079102741,2
7.416527576198394,-7.817340022007893,2
8.018435247151253,-8.750572339348537,2
8.997560232570345,6.452438693212992,1
-7.103660596665456,6.216406171688753,0
6.113169589632178,-7.430876083591915,2
6.9333784065497435,-8.456155353090681,2
7.936839281170459,3.3334526419428925,1
6.924517759892318,-8.206269178825101,2
7.923203779194929,-6.461962590408783,2
-8.682932538860914,5.005971509245629,0
-9.897184201772225,5.405421249930093,0
-8.383236315579374,5.211989011224513,0
-8.701715132585653,4.169522967081556,0
9.998053155958038,7.307502933122842,1
8.759188856282728,3.722503639954187,1
-10.53347418962991,6.6894367983088046,0
-10.38715458063064,4.519507054869405,0
-10.114745041117034,4.3150563915449816,0
7.312384742896838,-7.627196846218595,2
7.671264160187632,6.223030370714172,1
9.078770268057681,8.072780955635768,1
8.288059278517128,-8.999811107821259,2
7.66297632379625,-7.387693352171892,2
7.601230682756788,-10.696519281989891,2
-10.679985130567287,7.061978848871361,0
7.842185890786801,6.429447193292959,1
-8.05731528972701,4.052475181934931,0
7.702710883428049,7.2090085151860865,1
6.172308103597434,-6.51566424109827,2
8.643985933220822,8.002928125840684,1
8.653623052085724,6.277464555621125,1
-9.32795498744064,5.280042901440127,0
7.045395518007295,6.092336560257641,1
8.162746100600074,-6.704266027156402,2
6.509358864919707,-9.506941694430644,2
-9.162311826799671,4.569609412021292,0
-11.433972813607367,4.851246921530731,0
6.358176278256535,-9.590382349839848,2
-9.234668916756663,5.462381401797449,0
8.254190816742621,5.629560300518606,1
9.139221333832399,7.361711771352738,1
6.13309185725465,-9.365210923104422,2
7.652293073898173,-8.028977773636822,2
-9.765729627748016,5.130771175284201,0
10.34169330929949,7.047072154189312,1
-9.098178912300227,3.4568196810585814,0
8.566764611005775,6.477416171409339,1
8.109523334548069,7.596276152909744,1
-8.790009687271006,3.561550409805676,0
7.762320236055833,-11.467520049775036,2
7.830621270349023,-8.78477119341966,2
6.743139239212322,-8.421137247970371,2
8.671685450092978,5.1743482114966675,1
9.866281001479093,7.701749875519546,1
6.405693297425748,-7.228978105019905,2
6.708839745304026,-10.02334163365413,2
-9.567613866844868,5.501033337458311,0
8.757689978697051,-8.298700876600178,2
7.030680233754265,-9.29536587063591,2
8.534549255858288,-9.34059747992642,2
-11.956688814903169,3.1597214931270488,0
7.787793741215967,5.903562963691817,1
-9.208421630273385,4.511808957623524,0
-8.19755633907153,4.914760001181043,0
6.781540032767024,-6.359756760805594,2
-8.117097353350102,3.688382358920716,0
-8.657854670762823,4.461391887144221,0
8.291978180805891,6.418660646817571,1
9.824798119267259,6.873344111247233,1
-8.948803155316973,5.893229953461536,0
8.771228705238562,6.634178845804573,1
9.406115364410491,6.295301173954987,1
8.100808201682666,6.279866730464389,1
-8.866298316304913,5.713314011052869,0
6.104164352787391,-8.403204502461135,2
-7.805719680499735,5.337128616174327,0
-11.074342418116258,5.271399593710113,0
-8.347463530342726,4.547892391714502,0
7.378063499471699,-7.7220507431444725,2
7.335868386303762,6.808343365325044,1
8.846360503399524,-11.127129838729639,2
-9.489433591693777,6.689327239037569,0
8.147259582371312,-7.410568879479305,2
7.498148507544306,-8.677991331036528,2
7.360857491128791,-8.454854878642564,2
-10.024735938104538,3.3387614839199395,0
9.292652625577885,5.256693282417121,1
-8.671711974151489,5.119593661348534,0
8.221854954680456,4.256084571083182,1
-9.10409781835949,4.1755246426019905,0
-9.02003790433938,4.776435476325539,0
-9.774155134863712,3.6009690322196906,0
-9.053678357720232,5.448115897705534,0
8.237359900203762,5.804169320281127,1
5.9156899757037404,-7.550345609706136,2
-7.926555061551873,5.685915822518269,0
6.200626793287791,-7.7598276824822285,2
-10.974483514193276,5.769774942226422,0
-8.277825951883392,3.457676182360628,0
8.188286124084367,5.769449642536982,1
8.10105837586833,-7.155851405344766,2
8.14173075810057,4.78826223993489,1
-9.96632699935155,5.222687616729107,0
7.660838537291702,-8.690927207439781,2
6.849194893262739,7.568208981576138,1
10.863605146685181,6.759294697189319,1
-9.457377735817552,4.081014445569298,0
7.673174302504812,7.518869451369854,1
8.006943421443522,-8.107284999383646,2
9.398326947848044,6.202518727027631,1
-9.275133895965313,5.3021976894742595,0
6.651033204503233,-7.7843579123143565,2
8.358523987004066,-8.877888967985543,2
6.200817425845571,-8.705807024618103,2
9.654183367207688,6.970840886144054,1
-9.95251966540499,4.4307719559030225,0
9.8075176601981,7.130292414279695,1
-9.247223728667935,6.013740516699703,0
-9.387282131108671,5.707351858314156,0
7.058813175239937,4.68248863149697,1
-9.152501767804283,4.843176315013928,0
8.19473208329622,6.3266769913667185,1
6.906315883702718,6.246677610631635,1
-9.070951790203654,4.630932571568889,0
6.927855646599097,-7.460014410576971,2
6.256972965955734,-7.771653950731951,2
-8.839200707309105,5.077838286709466,0
5.751412700983412,-8.708951836509335,2
8.807420132300566,5.167051426174308,1
7.875066112455894,6.273544881590284,1
-11.279979332544432,3.77911657443092,0
6.424696732315017,-8.51400713025192,2
8.783977827744835,5.677486228529207,1
-9.130283264189151,3.5807364524392997,0
7.319861823149624,-7.073725035435839,2
8.237912930001162,-7.493132505059376,2
8.451856915339434,-7.2718657482833065,2
3.7838847676303136,-8.398256030002843,2
8.533317012565776,-8.73142299970536,2
8.356691458572831,-7.8291392858656765,2
9.813032291408069,7.322216464721258,1
7.732181718634395,5.00755994220648,1
9.07876771385469,5.342719598239718,1
8.749317498845404,7.6213196828252405,1
-10.666909303652595,4.401149694971093,0
9.470681359133374,6.217054619688249,1
6.866257079063998,-9.211680888613946,2
-8.661925762301925,6.399874490144256,0
6.895808139791637,-7.905349203385039,2
8.301018940991247,6.215235810646431,1
9.018607734949683,5.842499980384326,1
10.542405259032558,7.480687078268865,1
-7.618430234576644,4.64943451324977,0
